factor,ic_mean,ic_std,ic_ir,rank_ic_mean,rank_ic_std,rank_ic_ir,ic_win_rate,expr_key,expression,complexity,depth,non_null_ratio,operation,parents,mutation_op,first_generation,generation,fitness,monotonicity_score,top_bottom_spread
ga_g003_0078,0.08703716751010845,0.06176260527377564,1.4092211156621073,0.07449841805319608,0.06901411277022557,1.0794664317605571,0.7072072072072072,sign(delta[60](low)),sign(delta[60](low)),3,3,0.831534334883617,random_inject,,,3,3,0.7353219351683598,1.0,0.05313521209610651
ga_g003_0056,0.09514651031214444,0.06998287786639398,1.3595684146312326,0.09043892063443353,0.09177586355130897,0.9854325215242676,0.7837837837837838,"rank(covariance[30](high,scale(volume)))","rank(covariance[30](high,scale(volume)))",5,4,0.9095303420662272,random_init,,,0,3,0.6638966447799614,0.5,0.030829201377810034
ga_g003_0024,0.07952283431652725,0.06466285530638648,1.2298070343434573,0.07523915838025541,0.08830606615422394,0.85202706514921,0.7882882882882883,"covariance[20](log_abs(amount),rank(low))","covariance[20](log_abs(amount),rank(low))",5,3,0.9397753761390123,crossover+mutate,"covariance[60](log_abs(amount),rank(low))|covariance[60](log_abs(amount),rank(low))",covariance,2,3,0.6499902470447398,1.0,0.02761888274256584
ga_g003_0061,0.07376509868476018,0.061595355988098524,1.1975756532523831,0.06845551472724093,0.0786247826534189,0.8706607817155501,0.7522522522522522,"covariance[30](amount,rank(amount))","covariance[30](amount,rank(amount))",4,3,0.9095303420662272,crossover,"covariance[30](amount,close)|rank(amount)",,2,3,0.6439956969898036,1.0,0.025221081034267998
ga_g003_0044,0.0755948862850964,0.06790570880670327,1.113233152462641,0.09173284114377442,0.10378196244504599,0.8838996583086223,0.8108108108108109,"covariance[20](zscore_cs(low),low)","covariance[20](zscore_cs(low),low)",4,3,0.9397753761390123,random_inject,,,1,3,0.6290482782600452,0.5,0.030633401282502054
ga_g003_0037,0.08275177619187463,0.0782559472444392,1.05745031663079,0.08186559235900714,0.10269614166253142,0.7971632724822778,0.7657657657657657,"rank(covariance[30](amount,close))","rank(covariance[30](amount,close))",4,3,0.9095303420662272,crossover,"rank(covariance[30](high,scale(volume)))|covariance[30](amount,close)",,1,3,0.6243559755243812,1.0,0.028743290080544187
ga_g003_0050,0.07785152441952929,0.08069482838748097,0.9647647312130254,0.08011062481964144,0.10221746336504509,0.7837273806487021,0.7477477477477478,"zscore_cs(covariance[30](amount,close))","zscore_cs(covariance[30](amount,close))",4,3,0.9095303420662272,crossover,"zscore_cs(open)|covariance[30](amount,close)",,3,3,0.6137464979678611,1.0,0.02876939423025801
ga_g003_0033,0.07265738844326973,0.08148511621875025,0.8916645372170531,0.07833666446133015,0.10260894008884254,0.7634487247748922,0.7252252252252253,"ts_min[3](covariance[30](amount,close))","ts_min[3](covariance[30](amount,close))",4,3,0.9034942728722632,crossover,"ts_min[3](vwap)|covariance[30](amount,close)",,1,3,0.5999360820041655,1.0,0.026422721184388098
ga_g003_0010,0.09828102789964523,0.08606839289992446,1.1418945397751405,0.07437553523397757,0.11260427822510481,0.6605036363298294,0.7612612612612613,delta[30](low),delta[30](low),2,2,0.9140027436678154,crossover,delta[30](amount)|low,,2,3,0.5779057512079753,1.0,0.03279073860705925
ga_g003_0029,0.07916546965878152,0.08136747756966546,0.9729374932509292,0.0760689500527395,0.11189508015396038,0.679823902427824,0.7522522522522522,"rank(covariance[30](amount,zscore_cs(open)))","rank(covariance[30](amount,zscore_cs(open)))",5,4,0.9095303420662272,crossover,"rank(covariance[30](amount,close))|zscore_cs(open)",,3,3,0.5695825200164064,1.0,0.028971108926033856
ga_g003_0035,0.061356797224980636,0.0626743506506516,0.9789777889680095,0.06202700066177852,0.068715070454088,0.9026695345269548,0.7432432432432432,"covariance[20](log_abs(demean(volume)),rank(low))","covariance[20](log_abs(demean(volume)),rank(low))",6,4,0.9397753761390123,crossover,"covariance[20](log_abs(amount),rank(low))|demean(volume)",,3,3,0.5500334186463041,0.0,0.01936348042501186
ga_g003_0021,0.06686539371368266,0.0743719563506108,0.8990672962596273,0.07174099605382647,0.10788852114674505,0.6649548560986172,0.6756756756756757,"rank(ts_min[20](covariance[30](amount,close)))","rank(ts_min[20](covariance[30](amount,close)))",5,4,0.8523683652870258,crossover,"rank(covariance[30](high,scale(volume)))|ts_min[20](covariance[30](amount,close))",,3,3,0.5470674055732884,1.0,0.023829742482034802
ga_g003_0031,0.06069601519455276,0.07691382656210874,0.7891430956895648,0.07172551468329867,0.10669377587360486,0.6722558471289698,0.6486486486486487,"ts_min[20](covariance[30](amount,close))","ts_min[20](covariance[30](amount,close))",4,3,0.8523683652870258,crossover,"ts_min[20](open)|covariance[30](amount,close)",,2,3,0.5464520270257354,1.0,0.023871482733085245
ga_g003_0073,0.08749554368576612,0.0770707904334119,1.1352620518581686,0.07291375041166982,0.1045458641102336,0.69743314125549,0.8243243243243243,ts_std[10](amount),ts_std[10](amount),2,2,0.9702033213994936,random_inject,,,3,3,0.544285872044663,0.5,0.027483187128904726
ga_g003_0068,0.07674019186469959,0.08510675646921745,0.9016932973171878,0.07860394532944376,0.1211955066689275,0.6485714486442796,0.8243243243243243,"safe_div(open,low)","safe_div(open,low)",3,2,0.9979032132142179,random_inject,,,3,3,0.5405662608510337,0.5,0.021355992287469525
ga_g003_0023,0.04789935480121527,0.06111623546778592,0.7837419048243375,0.05450409077581746,0.07963740996390464,0.6844031065365038,0.6756756756756757,"rank(covariance[30](ts_min[3](vwap),close))","rank(covariance[30](ts_min[3](vwap),close))",5,4,0.9034942728722632,crossover,"rank(covariance[30](amount,close))|ts_min[3](vwap)",,2,3,0.4821359247383624,0.5,0.016902498721742126
ga_g003_0015,0.0517783406338154,0.06282390812428967,0.8241821016829783,0.045349886342494525,0.0776786409245004,0.5838141064616753,0.7297297297297297,"covariance[20](ts_mean[3](log_abs(volume)),low)","covariance[20](ts_mean[3](log_abs(volume)),low)",5,4,0.9337103088299261,crossover,"covariance[20](zscore_cs(low),low)|ts_mean[3](log_abs(volume))",,2,3,0.4480012362274088,0.5,0.015541461173415247
ga_g003_0055,0.04557748135144743,0.062222240416697494,0.7324950218156496,0.04259314962908957,0.07768586816174816,0.5482741023168749,0.7612612612612613,log_abs(delta[10](low)),log_abs(delta[10](low)),3,3,0.9685102776011867,random_init,,,0,3,0.39340219808901145,0.0,0.016872305894704162
ga_g003_0058,0.05743343710796288,0.07637436268601117,0.7519989049739392,0.046756356361354764,0.10174511064117991,0.4595440121564994,0.6306306306306306,ts_min[20](delta[30](low)),ts_min[20](delta[30](low)),3,3,0.8510812951004336,crossover,"ts_min[20](covariance[30](amount,close))|delta[30](low)",,3,3,0.39169777419063023,0.5,0.02140116582881639
ga_g003_0028,0.04232490329443896,0.06271821376058269,0.6748422947121532,0.03254262825268349,0.07266365684343051,0.44785288363347286,0.6666666666666666,"covariance[20](ts_mean[3](log_abs(volume)),ts_min[3](min(vwap,amount)))","covariance[20](ts_mean[3](log_abs(volume)),ts_min[3](min(vwap,amount)))",8,4,0.9337103088299261,crossover,"covariance[20](ts_mean[3](log_abs(volume)),low)|ts_min[3](min(vwap,amount))",,3,3,0.36276789642910706,0.5,0.0123895815318536
ga_g003_0018,0.03611254939928558,0.06665955591889058,0.5417460242793438,0.02748563061367567,0.07737685564325386,0.35521772479872044,0.6036036036036037,"covariance[30](open,ts_rank[3](log_abs(low)))","covariance[30](open,ts_rank[3](log_abs(low)))",5,4,0.9034942728722632,crossover,"covariance[30](amount,ts_rank[3](log_abs(low)))|open",,3,3,0.320119175814484,0.5,0.012873649792011402
ga_g003_0079,0.06537193320564724,0.09543971753341189,0.6849552250902419,0.0244814264444767,0.1366410274842406,0.17916600083602452,0.8063063063063063,returns,returns,1,1,0.9947937230233881,random_init,,,0,3,0.253872189354426,0.0,0.013106082271903102
ga_g003_0065,0.022598705949234237,0.050942761861898195,0.4436097518720627,0.010537216563690348,0.0664297978189567,0.15862183703174543,0.5405405405405406,"covariance[20](ts_mean[3](log_abs(volume)),correlation[5](correlation[20](low,returns),high))","covariance[20](ts_mean[3](log_abs(volume)),correlation[5](correlation[20](low,returns),high))",9,4,0.8673492376841658,crossover,"covariance[20](ts_mean[3](log_abs(volume)),low)|correlation[5](correlation[20](low,returns),high)",,3,3,0.20897902619737324,0.5,0.007621502141821793
ga_g003_0013,0.007535436606711933,0.04787865617635509,0.15738613420886516,0.013238655967366352,0.05730570662129765,0.23101810880465104,0.49099099099099097,"rank(covariance[30](ts_min[3](vwap),delay[20](volume)))","rank(covariance[30](ts_min[3](vwap),delay[20](volume)))",6,4,0.8493704063082052,crossover,"rank(covariance[30](ts_min[3](vwap),close))|delay[20](volume)",,3,3,0.1892871180757376,0.0,0.005146357155513273
ga_g003_0042,0.012250112918598458,0.03635389634747969,0.3369683623870409,0.0028982769827120484,0.04283753287243856,0.06765742068625956,0.4594594594594595,"covariance[20](zscore_cs(low),ts_min[20](covariance[30](amount,close)))","covariance[20](zscore_cs(low),ts_min[20](covariance[30](amount,close)))",7,4,0.7956123621195392,crossover,"covariance[20](zscore_cs(low),low)|ts_min[20](covariance[30](amount,close))",,3,3,0.15546053741380345,0.5,0.003586211707114789
ga_g004_0000,0.08119638900423477,0.033336608617699666,2.4356523465054734,0.1232078528125704,0.056372838551258526,2.1855889463600513,0.9414414414414415,"safe_div(zscore_cs(log_abs(close)),log_abs(delta[10](low)))","safe_div(zscore_cs(log_abs(close)),log_abs(delta[10](low)))",7,4,0.9685102776011867,crossover,"safe_div(zscore_cs(log_abs(close)),zscore_cs(low))|log_abs(delta[10](low))",,3,4,1.2023921032407832,0.5,0.035735621625443
ga_g004_0001,-0.11643252531870704,0.0460135627168453,-2.5303957886330277,-0.13040510145368892,0.05718894180638009,-2.280250295506267,0.018018018018018018,delay[20](rank(zscore_cs(open))),delay[20](rank(zscore_cs(open))),4,4,0.942913864444965,crossover,delay[20](volume)|rank(zscore_cs(open)),,3,4,1.112727751795359,1.0,-0.04094813007339658
ga_g004_0002,-0.10654573075202863,0.042283062536348004,-2.519820570244603,-0.13326312568999382,0.05857738264006903,-2.274992833135516,0.018018018018018018,delay[20](ts_mean[3](ts_min[3](vwap))),delay[20](ts_mean[3](ts_min[3](vwap))),4,4,0.9306632761178216,crossover,delay[20](ts_mean[3](log_abs(volume)))|ts_min[3](vwap),,3,4,1.11221475110717,1.0,-0.04240697220668549
ga_g004_0003,-0.1284650861222206,0.04603037340637561,-2.7908764716739634,-0.14603321678196077,0.0638550665503711,-2.286948000700378,0.0045045045045045045,rank(ts_min[10](ts_min[20](open))),rank(ts_min[10](ts_min[20](open))),4,4,0.912548376663209,crossover,rank(amount)|ts_min[10](ts_min[20](open)),,2,4,1.0784433793364092,0.5,-0.04515542181825037
ga_g004_0004,-0.11608873050068719,0.042161885760469815,-2.7534046071897897,-0.14600277293575734,0.0638871941250683,-2.285321415899657,0.0,ts_min[10](ts_min[20](open)),ts_min[10](ts_min[20](open)),3,3,0.912548376663209,crossover,ts_min[10](open)|ts_min[20](open),,1,4,1.0775342966684194,0.5,-0.04515542181825037
ga_g004_0005,-0.11584613082208584,0.04244042112231829,-2.729617844464918,-0.1460342724870397,0.06412921255242734,-2.2771879877310637,0.0,ts_min[30](vwap),ts_min[30](vwap),2,2,0.9095303420662272,crossover+mutate,"close|covariance[30](amount,ts_rank[3](log_abs(low)))",ts_min,3,4,1.07630929166204,0.5,-0.04537726097213436
ga_g004_0006,-0.10914813734825048,0.041122117558104535,-2.6542440863855528,-0.13916267742658353,0.062360614761976345,-2.2315796269448636,0.0,ts_min[20](open),ts_min[20](open),2,2,0.9397753761390123,random_init,,,0,4,1.0511052026258791,0.5,-0.04179265955073401
ga_g004_0007,-0.10143441822152544,0.04165610959496861,-2.435043003482425,-0.13256457999934135,0.06253410142110868,-2.1198766271005143,0.0,ts_min[10](open),ts_min[10](open),2,2,0.9702033213994936,random_init,,,0,4,1.049683858392941,1.0,-0.03891322115334282
ga_g004_0028,-0.10016506776377891,0.04169956576731853,-2.4020650076476797,-0.1267815584690316,0.05687509205770076,-2.229122694701039,0.02702702702702703,delay[20](high),delay[20](high),2,2,0.942913864444965,mutate,delay[20](volume),delay,2,4,1.0431938259058524,0.5,-0.03999298203793654
ga_g004_0040,-0.11311037934953813,0.045841237648525025,-2.4674372933990263,-0.1268364830623376,0.05685727673883309,-2.2307871628278186,0.02702702702702703,rank(delay[20](high)),rank(delay[20](high)),3,3,0.942913864444965,crossover,rank(zscore_cs(open))|delay[20](high),,4,4,1.0431285663326084,0.5,-0.03999298203793654
ga_g004_0027,0.14805559767205762,0.07316174506995408,2.023675043979518,0.15111908586663125,0.09980707994317685,1.5141118841736263,0.990990990990991,volume,volume,1,1,0.9979032132142179,random_init,,,0,4,1.0378737375636153,1.0,0.05272341290185362
ga_g004_0012,0.15243622104299717,0.07872329069116181,1.9363547903633433,0.15301256519616907,0.1027992397959074,1.4884600849184562,0.9819819819819819,"max(ts_std[5](zscore_cs(amount)),ts_mean[3](log_abs(volume)))","max(ts_std[5](zscore_cs(amount)),ts_mean[3](log_abs(volume)))",7,4,0.9916998472022396,crossover,"max(ts_std[5](zscore_cs(amount)),mul(ts_min[60](-1),low))|ts_mean[3](log_abs(volume))",,3,4,1.013759374432123,1.0,0.05279408318051962
ga_g004_0019,-0.10452538476507592,0.04397826170428135,-2.3767511655627853,-0.12490426453045773,0.06159130228137979,-2.027952972317954,0.013513513513513514,delay[5](rank(zscore_cs(open))),delay[5](rank(zscore_cs(open))),4,4,0.9841536453976647,crossover+mutate,delay[20](ts_mean[3](ts_min[3](vwap)))|delay[20](rank(zscore_cs(open))),delay,4,4,1.005091688281552,1.0,-0.03629305479899937
ga_g004_0033,0.14112444008394068,0.07948210592170009,1.775549835367549,0.15008169947183064,0.10526753844974529,1.4257168133885796,0.9684684684684685,ts_min[3](demean(volume)),ts_min[3](demean(volume)),3,3,0.9916998472022396,crossover,"ts_min[3](min(vwap,vwap))|demean(volume)",,3,4,0.9936250546841929,1.0,0.04991631688110841
ga_g004_0054,0.14112444008394065,0.07948210592170009,1.7755498353675485,0.15008169947183064,0.10526753844974529,1.4257168133885796,0.9684684684684685,demean(ts_min[3](demean(volume))),demean(ts_min[3](demean(volume))),4,4,0.9916998472022396,crossover,demean(high)|ts_min[3](demean(volume)),,4,4,0.9916250546841929,1.0,0.04991631688110841
ga_g004_0036,0.09810513947831095,0.05217175233485153,1.88042638185981,0.07793907034126486,0.05202217018458283,1.498189523134556,0.9414414414414415,ts_std[10](rank(zscore_cs(open))),ts_std[10](rank(zscore_cs(open))),4,4,0.9702033213994936,crossover,ts_std[10](rank(returns))|zscore_cs(open),,3,4,0.9448435275058603,1.0,0.02884153873566607
ga_g004_0041,-0.09179566544431692,0.04286999368549929,-2.141256798816993,-0.12381983073270059,0.06411398414454177,-1.9312453029522385,0.0045045045045045045,ts_mean[3](ts_min[3](vwap)),ts_mean[3](ts_min[3](vwap)),3,3,0.9855277099296239,crossover,ts_mean[3](log_abs(volume))|ts_min[3](vwap),,2,4,0.9143334378823175,0.5,-0.035604301403500724
ga_g004_0039,-0.09179566544431692,0.04286999368549929,-2.141256798816993,-0.12381983073270059,0.06411398414454177,-1.9312453029522385,0.0045045045045045045,zscore_cs(ts_mean[3](ts_min[3](vwap))),zscore_cs(ts_mean[3](ts_min[3](vwap))),4,4,0.9855277099296239,crossover,zscore_cs(open)|ts_mean[3](ts_min[3](vwap)),,3,4,0.9123334378823175,0.5,-0.035604301403500724
ga_g004_0042,-0.09064448065231119,0.04310696505974409,-2.1027803865728543,-0.12305313049882356,0.06466333543941745,-1.9029814911745626,0.0045045045045045045,"ts_min[3](min(vwap,vwap))","ts_min[3](min(vwap,vwap))",4,3,0.9916998472022396,mutate,"ts_min[3](min(vwap,amount))",ts_min,2,4,0.9002785666586941,0.5,-0.035411421573072185
ga_g004_0074,-0.08879432278607886,0.043136789714139256,-2.0584360443719834,-0.1216946911884688,0.06479582589477255,-1.8781254734849613,0.0045045045045045045,low,low,1,1,0.9979032132142179,random_init,,,0,4,0.8949754700355923,0.5,-0.03484343667061848
ga_g004_0068,-0.08675599444631588,0.043055959494635324,-2.0149590315627615,-0.11944953630409957,0.0644399034747746,-1.8536579023719182,0.013513513513513514,open,open,1,1,0.9979032132142179,random_init,,,0,4,0.8852573112079521,0.5,-0.03412999309410818
ga_g004_0037,-0.09598782177800988,0.0445005468230354,-2.1570031972803188,-0.1194947887780222,0.06443343585282929,-1.8545462801480446,0.018018018018018018,rank(zscore_cs(open)),rank(zscore_cs(open)),3,3,0.9979032132142179,crossover,rank(amount)|zscore_cs(open),,2,4,0.8831810607024478,0.5,-0.03412999309410818
ga_g004_0043,-0.08675599444631589,0.043055959494635324,-2.014959031562762,-0.11944953630409957,0.0644399034747746,-1.8536579023719182,0.013513513513513514,demean(zscore_cs(open)),demean(zscore_cs(open)),3,3,0.9979032132142179,crossover,demean(high)|zscore_cs(open),,3,4,0.8812573112079521,0.5,-0.03412999309410818
ga_g004_0073,-0.08480327191759525,0.04327340854874769,-1.9597086238784258,-0.11784377028777354,0.06500491460686904,-1.8128440134174262,0.013513513513513514,vwap,vwap,1,1,0.9979032132142179,random_init,,,0,4,0.8668146301233234,0.5,-0.03344351589410963
ga_g004_0045,-0.0844521279470593,0.04337277110623364,-1.947123178738322,-0.1176817686714828,0.0651779226646217,-1.805546477401925,0.018018018018018018,close,close,1,1,0.9979032132142179,random_init,,,0,4,0.8646337003995762,0.5,-0.03333910643683144
ga_g004_0058,0.10483396303696743,0.06878660035871349,1.5240462893975202,0.11874396899153782,0.09655531822038668,1.2298024715790976,0.8198198198198198,delay[20](ts_mean[3](log_abs(returns))),delay[20](ts_mean[3](log_abs(returns))),4,4,0.8683931698285765,crossover+mutate,open|delay[20](ts_mean[3](log_abs(volume))),delay,3,4,0.8607446518889268,1.0,0.0361237947401898
ga_g004_0014,-0.08158328803054316,0.04341945849066348,-1.8789568287242935,-0.11477891947661212,0.06511225908100818,-1.7627850898831834,0.02702702702702703,high,high,1,1,0.9979032132142179,random_init,,,0,4,0.8464235477145559,0.5,-0.032277947602253984
ga_g004_0026,0.10477551945591071,0.07773056867160347,1.3479319815421253,0.108936689532828,0.09354037171499834,1.1645954312084585,0.8018018018018018,"covariance[30](volume,ts_rank[3](log_abs(low)))","covariance[30](volume,ts_rank[3](log_abs(low)))",5,4,0.9034942728722632,crossover,"covariance[30](amount,ts_rank[3](log_abs(low)))|volume",,3,4,0.7643090928811095,0.5,0.03574554102845166
ga_g004_0051,0.09654939493751451,0.07456898631240842,1.294766091267738,0.10709180619983642,0.10455468689903352,1.024265954746275,0.7927927927927928,"covariance[30](amount,rank(demean(high)))","covariance[30](amount,rank(demean(high)))",5,4,0.9095303420662272,crossover,"covariance[30](amount,rank(amount))|demean(high)",,4,4,0.7520058400703,1.0,0.03452046188687044
ga_g004_0056,0.09538450939533535,0.07106295455980752,1.3422536395536229,0.09147687668092605,0.09318068721815319,0.981714982062343,0.7882882882882883,"rank(covariance[30](close,scale(volume)))","rank(covariance[30](close,scale(volume)))",5,4,0.9095303420662272,crossover,"rank(covariance[30](high,scale(volume)))|close",,4,4,0.6658732587478503,0.5,0.030953871348071288
ga_g004_0018,0.09514651031214444,0.06998287786639398,1.3595684146312326,0.09043892063443353,0.09177586355130897,0.9854325215242676,0.7837837837837838,"rank(covariance[30](high,scale(volume)))","rank(covariance[30](high,scale(volume)))",5,4,0.9095303420662272,random_init,,,0,4,0.6651625717965046,0.5,0.030829201377810034
ga_g004_0024,0.07952283431652725,0.06466285530638648,1.2298070343434573,0.07523915838025541,0.08830606615422394,0.85202706514921,0.7882882882882883,"covariance[20](log_abs(amount),rank(low))","covariance[20](log_abs(amount),rank(low))",5,3,0.9397753761390123,crossover+mutate,"covariance[60](log_abs(amount),rank(low))|covariance[60](log_abs(amount),rank(low))",covariance,2,4,0.6518088577629191,1.0,0.02761888274256584
ga_g004_0009,0.08275177619187463,0.07825594724443918,1.0574503166307903,0.08186559235900714,0.10269614166253142,0.7971632724822778,0.7657657657657657,"demean(rank(covariance[30](amount,close)))","demean(rank(covariance[30](amount,close)))",5,4,0.9095303420662272,crossover,"demean(high)|rank(covariance[30](amount,close))",,4,4,0.6224689114997783,1.0,0.028743290080544187
ga_g004_0067,0.09828102789964521,0.08606839289992446,1.1418945397751405,0.07437553523397757,0.11260427822510481,0.6605036363298294,0.7612612612612613,scale(delta[30](demean(low))),scale(delta[30](demean(low))),4,4,0.9140027436678154,random_inject,,,4,4,0.5746956950858476,1.0,0.03279073860705925
ga_g004_0016,0.08286448038982805,0.08646905564233241,0.9583136970130193,0.07939200089792688,0.11605594475486627,0.6840838792499506,0.7522522522522522,"rank(covariance[30](amount,scale(vwap)))","rank(covariance[30](amount,scale(vwap)))",5,4,0.9095303420662272,crossover,"rank(covariance[30](amount,close))|scale(vwap)",,4,4,0.5731125612050434,1.0,0.02892422306255761
ga_g004_0034,0.0296682297876928,0.0375224342252968,0.7906797733205467,0.05659141262516606,0.0608658426789586,0.9297729257386883,0.7342342342342343,"safe_div(close,log_abs(delta[10](low)))","safe_div(close,log_abs(delta[10](low)))",5,4,0.9685102776011867,mutate,"safe_div(zscore_cs(log_abs(close)),log_abs(delta[10](low)))",safe_div,4,4,0.5475450034606177,0.0,0.015097927769745681
ga_g004_0079,0.09876324045927785,0.07848760593448731,1.2583291244953296,0.0709708021485389,0.11032383941610764,0.643295252632197,0.9144144144144144,amount,amount,1,1,0.9979032132142179,random_init,,,0,4,0.539588477744933,0.5,0.029066415481541735
ga_g004_0008,0.08747938155631342,0.08333092469458898,1.0497829212495684,0.07107720517319949,0.11026823994971878,0.6445845622058535,0.8288288288288288,log_abs(amount),log_abs(amount),2,2,0.9979032132142179,crossover+mutate,"rank(covariance[30](high,scale(volume)))|log_abs(open)",log_abs,4,4,0.519871034929176,0.5,0.029066415481541735
ga_g004_0031,0.056915933531478335,0.05924342413414722,0.9607130979229247,0.044214876311689806,0.08164082517271815,0.5415780183278336,0.7882882882882883,ts_std[10](ts_mean[3](ts_min[3](vwap))),ts_std[10](ts_mean[3](ts_min[3](vwap))),4,4,0.9580040374298747,crossover,ts_std[10](rank(demean(high)))|ts_mean[3](ts_min[3](vwap)),,4,4,0.4388055523181924,0.5,0.016487628589255274
ga_g004_0069,0.041937128710200645,0.047715139723459324,0.8789061281860211,0.02493897325625529,0.06386878227707309,0.3904720329262894,0.8063063063063063,"covariance[5](high,rank(amount))","covariance[5](high,rank(amount))",4,3,0.9855277099296239,random_inject,,,4,4,0.42553256622166996,1.0,0.014686277802376219
ga_g004_0021,0.03280379103183566,0.08024410450464693,0.40880001383697906,0.0513426594903171,0.10609603244141022,0.4839262911991571,0.4954954954954955,"delay[20](zscore_cs(covariance[30](amount,close)))","delay[20](zscore_cs(covariance[30](amount,close)))",5,4,0.8549781956480519,crossover,"delay[20](high)|zscore_cs(covariance[30](amount,close))",,4,4,0.4180139227679478,1.0,0.013560486111631631
ga_g004_0044,0.0636966279483078,0.06370238555777079,0.9999096170510323,0.0418454978854675,0.08924059548348882,0.46890652912787545,0.8243243243243243,ts_std[10](vwap),ts_std[10](vwap),2,2,0.9702033213994936,crossover,ts_std[10](rank(zscore_cs(open)))|vwap,,4,4,0.41689180983599,0.5,0.017982482574099845
ga_g004_0062,0.0233886335011235,0.052869594202252825,0.44238345033726184,0.016440617112145242,0.06427884630346863,0.25577025814257764,0.6801801801801802,"correlation[3](ts_std[5](low),high)","correlation[3](ts_std[5](low),high)",4,3,0.9793087295479642,random_inject,,,4,4,0.34511449326078697,1.0,0.007479628623332249
ga_g004_0066,0.023749049929630773,0.04798382304230907,0.49493867774333816,0.018533044948832598,0.05919832610805618,0.31306704373707744,0.7162162162162162,"correlation[3](low,amount)","correlation[3](low,amount)",3,2,0.991648542844715,random_inject,,,4,4,0.3277809816220312,0.5,0.00833715763899169
ga_g004_0061,0.06537193320564724,0.09543971753341189,0.6849552250902419,0.0244814264444767,0.1366410274842406,0.17916600083602452,0.8063063063063063,returns,returns,1,1,0.9947937230233881,random_init,,,0,4,0.25380091296587126,0.0,0.013106082271903102
ga_g004_0035,0.027019470397075983,0.05199289896953378,0.5196761660262212,0.024696992919549004,0.07749921527132554,0.31867410312587785,0.5180180180180181,"covariance[20](zscore_cs(low),zscore_cs(covariance[30](amount,close)))","covariance[20](zscore_cs(low),zscore_cs(covariance[30](amount,close)))",7,4,0.8523683652870258,crossover,"covariance[20](zscore_cs(low),low)|zscore_cs(covariance[30](amount,close))",,4,4,0.23248525234647427,0.0,0.011204547873119253
ga_g005_0000,0.08119638900423477,0.033336608617699666,2.4356523465054734,0.1232078528125704,0.056372838551258526,2.1855889463600513,0.9414414414414415,"safe_div(zscore_cs(log_abs(close)),log_abs(delta[10](low)))","safe_div(zscore_cs(log_abs(close)),log_abs(delta[10](low)))",7,4,0.9685102776011867,crossover,"safe_div(zscore_cs(log_abs(close)),zscore_cs(low))|log_abs(delta[10](low))",,3,5,1.200907763793963,0.5,0.035735621625443
ga_g005_0059,-0.10578669323591246,0.041692474836103915,-2.5373090384240196,-0.1328672835022961,0.05774970767983909,-2.300743827811291,0.018018018018018018,delay[20](ts_mean[3](low)),delay[20](ts_mean[3](low)),3,3,0.9367818784086727,mutate,delay[20](ts_mean[3](log_abs(returns))),delay,5,5,1.1211520181593067,1.0,-0.042167992538487784
ga_g005_0001,-0.11643252531870704,0.0460135627168453,-2.5303957886330277,-0.13040510145368892,0.05718894180638009,-2.280250295506267,0.018018018018018018,delay[20](rank(zscore_cs(open))),delay[20](rank(zscore_cs(open))),4,4,0.942913864444965,crossover,delay[20](volume)|rank(zscore_cs(open)),,3,5,1.1100759673018583,1.0,-0.04094813007339658
ga_g005_0002,-0.10654573075202863,0.042283062536348004,-2.519820570244603,-0.13326312568999382,0.05857738264006903,-2.274992833135516,0.018018018018018018,delay[20](ts_mean[3](ts_min[3](vwap))),delay[20](ts_mean[3](ts_min[3](vwap))),4,4,0.9306632761178216,crossover,delay[20](ts_mean[3](log_abs(volume)))|ts_min[3](vwap),,3,5,1.1092422057723148,1.0,-0.04240697220668549
ga_g005_0003,-0.1284650861222206,0.04603037340637561,-2.7908764716739634,-0.14603321678196077,0.0638550665503711,-2.286948000700378,0.0045045045045045045,rank(ts_min[10](ts_min[20](open))),rank(ts_min[10](ts_min[20](open))),4,4,0.912548376663209,crossover,rank(amount)|ts_min[10](ts_min[20](open)),,2,5,1.0756897141393629,0.5,-0.04515542181825037
ga_g005_0004,-0.11608873050068719,0.042161885760469815,-2.7534046071897897,-0.14600277293575734,0.0638871941250683,-2.285321415899657,0.0,ts_min[10](ts_min[20](open)),ts_min[10](ts_min[20](open)),3,3,0.912548376663209,crossover,ts_min[10](open)|ts_min[20](open),,1,5,1.074494166567918,0.5,-0.04515542181825037
ga_g005_0005,-0.11584613082208584,0.04244042112231829,-2.729617844464918,-0.1460342724870397,0.06412921255242734,-2.2771879877310637,0.0,ts_min[30](vwap),ts_min[30](vwap),2,2,0.9095303420662272,crossover+mutate,"close|covariance[30](amount,ts_rank[3](log_abs(low)))",ts_min,3,5,1.0732694462992838,0.5,-0.04537726097213436
ga_g005_0036,-0.11608873050068719,0.042161885760469815,-2.7534046071897897,-0.14600277293575734,0.0638871941250683,-2.285321415899657,0.0,demean(ts_min[10](ts_min[20](open))),demean(ts_min[10](ts_min[20](open))),4,4,0.912548376663209,crossover,"demean(rank(covariance[30](amount,close)))|ts_min[10](ts_min[20](open))",,5,5,1.072494166567918,0.5,-0.04515542181825037
